Location,Order Id,Order #,Checks,Opened,# of Guests,Table,Revenue Center,Dining Area,Service,Dining Options,Discount Amount,Amount,Tax,Tip,Gratuity,Total,Voided,Paid,Closed,Duration (Opened to Paid),Order Source
3401 Harrisburg Boulevard Suite A,800000005054706410,52,52,9/17/23 5:14 PM,1,,Dining Room,,,,0.00,20.00,2.04,4.00,0.00,26.04,false,9/17/23 6:05 PM,9/17/23 6:05 PM,00:51:00,In Store
3401 Harrisburg Boulevard Suite A,800000005054827354,53,53,9/17/23 5:15 PM,1,,Dining Room,,,,0.00,22.00,2.26,4.84,0.00,29.10,false,9/17/23 6:07 PM,9/17/23 6:07 PM,00:51:41,In Store
3401 Harrisburg Boulevard Suite A,800000005055072751,54,54,9/17/23 5:18 PM,1,,Dining Room,,,,0.00,12.00,1.24,0.00,0.00,13.24,false,9/17/23 5:25 PM,9/17/23 5:25 PM,00:06:40,In Store
3401 Harrisburg Boulevard Suite A,800000005055156253,56,56,9/17/23 5:25 PM,1,,Dining Room,,,,0.00,11.00,1.13,0.00,0.00,12.13,false,9/17/23 5:27 PM,9/17/23 5:27 PM,00:02:07,In Store
3401 Harrisburg Boulevard Suite A,800000005055426066,57,57,9/17/23 5:31 PM,1,,Dining Room,,,,0.00,18.00,1.84,0.00,0.00,19.84,false,9/17/23 5:34 PM,9/17/23 5:34 PM,00:02:56,In Store
3401 Harrisburg Boulevard Suite A,800000005055570147,59,"59, 67, 68",9/17/23 5:36 PM,1,,None,,,,0.00,80.00,8.25,17.10,0.00,105.35,false,9/17/23 7:15 PM,9/17/23 7:15 PM,01:38:19,In Store
3401 Harrisburg Boulevard Suite A,800000005055637100,58,58,9/17/23 5:35 PM,1,,Dining Room,,,,0.00,10.00,1.02,2.00,0.00,13.02,false,9/17/23 5:40 PM,9/17/23 5:40 PM,00:04:32,In Store
3401 Harrisburg Boulevard Suite A,800000005056043403,61,61,9/17/23 5:49 PM,1,,Dining Room,,,,0.00,13.00,1.33,2.86,0.00,17.19,false,9/17/23 5:50 PM,9/17/23 5:50 PM,00:01:38,In Store
3401 Harrisburg Boulevard Suite A,800000005056254141,62,62,9/17/23 5:55 PM,1,,Dining Room,,,,0.00,17.00,1.74,3.40,0.00,22.14,false,9/17/23 5:56 PM,9/17/23 5:56 PM,00:01:27,In Store
3401 Harrisburg Boulevard Suite A,800000005056929720,66,66,9/17/23 6:13 PM,1,,Dining Room,,Dinner,,0.00,8.00,0.82,0.00,0.00,8.82,false,9/17/23 6:14 PM,9/17/23 6:14 PM,00:00:36,In Store
3401 Harrisburg Boulevard Suite A,800000005056977269,64,64,9/17/23 6:12 PM,1,,None,,Dinner,,0.00,11.00,1.13,2.42,0.00,14.55,false,9/17/23 6:16 PM,9/17/23 6:16 PM,00:04:40,In Store
3401 Harrisburg Boulevard Suite A,800000005057334654,69,69,9/17/23 6:25 PM,1,,Dining Room,,Dinner,,0.00,30.00,3.08,4.50,0.00,37.58,false,9/17/23 6:25 PM,9/17/23 6:25 PM,00:00:48,In Store
3401 Harrisburg Boulevard Suite A,800000005057904424,70,70,9/17/23 6:36 PM,1,,Dining Room,,Dinner,,0.00,8.00,0.82,1.20,0.00,10.02,false,9/17/23 6:42 PM,9/17/23 6:42 PM,00:05:25,In Store
3401 Harrisburg Boulevard Suite A,800000005058222227,71,71,9/17/23 6:42 PM,1,,Dining Room,,Dinner,,0.00,20.00,1.84,4.00,0.00,25.84,false,9/17/23 6:51 PM,9/17/23 6:51 PM,00:09:03,In Store
3401 Harrisburg Boulevard Suite A,800000005058314787,72,72,9/17/23 6:53 PM,1,,Dining Room,,Dinner,,0.00,25.00,2.56,5.00,0.00,32.56,false,9/17/23 6:54 PM,9/17/23 6:54 PM,00:00:40,In Store
3401 Harrisburg Boulevard Suite A,800000005058376828,73,73,9/17/23 6:54 PM,1,,Dining Room,,Dinner,,0.00,6.00,0.62,1.32,0.00,7.94,false,9/17/23 6:56 PM,9/17/23 6:56 PM,00:02:29,In Store
3401 Harrisburg Boulevard Suite A,800000005058743332,74,74,9/17/23 7:05 PM,1,,Dining Room,,Dinner,,0.00,5.00,0.51,1.00,0.00,6.51,false,9/17/23 10:50 PM,9/17/23 10:50 PM,03:44:46,In Store
3401 Harrisburg Boulevard Suite A,800000005059017954,76,76,9/17/23 7:15 PM,1,,Dining Room,,Dinner,,0.00,38.00,3.90,10.00,0.00,51.90,false,9/17/23 10:46 PM,9/17/23 10:46 PM,03:30:53,In Store
3401 Harrisburg Boulevard Suite A,800000005059666051,78,78,9/17/23 7:36 PM,1,,Dining Room,,Dinner,,0.00,15.00,1.53,5.00,0.00,21.53,false,9/17/23 8:51 PM,9/17/23 8:51 PM,01:14:27,In Store
3401 Harrisburg Boulevard Suite A,800000005059905467,79,79,9/17/23 7:38 PM,1,,Dining Room,,Dinner,,0.00,13.00,1.33,2.60,0.00,16.93,false,9/17/23 7:46 PM,9/17/23 7:46 PM,00:07:14,In Store
3401 Harrisburg Boulevard Suite A,800000005060077087,80,80,9/17/23 7:51 PM,1,,Dining Room,,Dinner,,0.00,22.00,2.26,4.40,0.00,28.66,false,9/17/23 9:08 PM,9/17/23 9:08 PM,01:17:23,In Store
3401 Harrisburg Boulevard Suite A,800000005060394983,81,81,9/17/23 8:05 PM,1,,Dining Room,,Dinner,,0.00,2.00,0.20,1.00,0.00,3.20,false,9/17/23 8:05 PM,9/17/23 8:05 PM,00:00:28,In Store
3401 Harrisburg Boulevard Suite A,800000005060503439,82,82,9/17/23 8:09 PM,1,,Dining Room,,Dinner,,0.00,6.00,0.62,1.32,0.00,7.94,false,9/17/23 8:11 PM,9/17/23 8:11 PM,00:02:25,In Store
3401 Harrisburg Boulevard Suite A,800000005060629733,84,84,9/17/23 8:12 PM,1,,Dining Room,,Dinner,,6.00,1.00,0.10,1.54,0.00,2.64,false,9/17/23 8:16 PM,9/17/23 8:16 PM,00:03:39,In Store
3401 Harrisburg Boulevard Suite A,800000005060701187,85,85,9/17/23 8:16 PM,1,,Dining Room,,Dinner,,0.00,8.00,0.82,1.76,0.00,10.58,false,9/17/23 8:19 PM,9/17/23 8:19 PM,00:03:32,In Store
3401 Harrisburg Boulevard Suite A,800000005061382820,86,86,9/17/23 8:51 PM,1,,Dining Room,,Dinner,,0.00,22.00,2.26,4.84,0.00,29.10,false,9/17/23 8:52 PM,9/17/23 8:52 PM,00:01:20,In Store
3401 Harrisburg Boulevard Suite A,800000005061620956,87,87,9/17/23 8:52 PM,1,,Dining Room,,Dinner,,0.00,24.00,2.46,0.00,0.00,26.46,false,9/17/23 9:06 PM,9/17/23 9:06 PM,00:14:03,In Store
3401 Harrisburg Boulevard Suite A,800000005061729023,88,88,9/17/23 9:12 PM,1,,Dining Room,,Dinner,,0.00,34.00,3.49,6.80,0.00,44.29,false,9/17/23 9:13 PM,9/17/23 9:13 PM,00:01:14,In Store
3401 Harrisburg Boulevard Suite A,800000005061826445,90,90,9/17/23 9:14 PM,1,,Dining Room,,Dinner,,0.00,80.00,8.19,16.00,0.00,104.19,false,9/17/23 10:50 PM,9/17/23 10:50 PM,01:35:38,In Store
3401 Harrisburg Boulevard Suite A,800000005061868771,91,91,9/17/23 9:20 PM,1,,Dining Room,,Dinner,,0.00,64.00,5.76,12.80,0.00,82.56,false,9/17/23 10:51 PM,9/17/23 10:51 PM,01:31:12,In Store
3401 Harrisburg Boulevard Suite A,800000005061869075,92,92,9/17/23 9:22 PM,1,,None,,Dinner,,0.00,44.00,4.51,8.80,0.00,57.31,false,9/17/23 9:24 PM,9/17/23 9:24 PM,00:01:58,In Store
3401 Harrisburg Boulevard Suite A,800000005062079358,93,93,9/17/23 9:23 PM,1,,Dining Room,,Dinner,,0.00,31.00,3.17,6.82,0.00,40.99,false,9/17/23 10:06 PM,9/17/23 10:06 PM,00:43:00,In Store
3401 Harrisburg Boulevard Suite A,800000005062363602,95,95,9/17/23 10:04 PM,1,,Dining Room,,Dinner,,0.00,3.00,0.31,0.00,0.00,3.31,false,9/17/23 10:04 PM,9/17/23 10:04 PM,00:00:25,In Store
3401 Harrisburg Boulevard Suite A,800000005062401908,96,96,9/17/23 10:08 PM,1,,Dining Room,,Dinner,,0.00,44.00,4.51,8.80,0.00,57.31,false,9/17/23 10:46 PM,9/17/23 10:46 PM,00:37:46,In Store
3401 Harrisburg Boulevard Suite A,800000005062416672,97,97,9/17/23 10:10 PM,1,,Dining Room,,Dinner,,0.00,20.00,1.65,4.00,0.00,25.65,false,9/17/23 10:11 PM,9/17/23 10:11 PM,00:00:55,In Store
3401 Harrisburg Boulevard Suite A,800000005062628722,99,99,9/17/23 10:35 PM,1,,None,,Dinner,,0.00,3.00,0.31,0.00,0.00,3.31,false,9/17/23 10:37 PM,9/17/23 10:37 PM,00:01:48,In Store
3401 Harrisburg Boulevard Suite A,800000005062634834,100,100,9/17/23 10:38 PM,1,,None,,Dinner,,0.00,7.00,0.72,1.54,0.00,9.26,false,9/17/23 10:39 PM,9/17/23 10:39 PM,00:01:03,In Store
3401 Harrisburg Boulevard Suite A,800000005062648534,101,101,9/17/23 10:39 PM,1,,None,,Dinner,,0.00,0.00,0.00,0.00,0.00,0.00,true,9/17/23 10:40 PM,9/17/23 10:40 PM,00:01:14,In Store
3401 Harrisburg Boulevard Suite A,800000005062651346,102,102,9/17/23 10:40 PM,1,,None,,Dinner,,0.00,8.00,0.82,1.60,0.00,10.42,false,9/17/23 10:44 PM,9/17/23 10:44 PM,00:04:00,In Store
3401 Harrisburg Boulevard Suite A,800000005066858245,1,1,9/18/23 12:15 PM,1,,Dining Room,,,,0.00,21.00,2.15,4.62,0.00,27.77,false,9/18/23 1:37 PM,9/18/23 1:37 PM,01:22:10,In Store
3401 Harrisburg Boulevard Suite A,800000005067048627,2,2,9/18/23 12:23 PM,1,,Dining Room,,,,0.00,19.00,1.95,3.80,0.00,24.75,false,9/18/23 1:31 PM,9/18/23 1:31 PM,01:07:41,In Store
3401 Harrisburg Boulevard Suite A,800000005067069266,3,3,9/18/23 12:24 PM,1,,Dining Room,,,,0.00,50.00,5.13,10.00,0.00,65.13,false,9/18/23 1:31 PM,9/18/23 1:31 PM,01:06:29,In Store
3401 Harrisburg Boulevard Suite A,800000005067077341,4,4,9/18/23 12:25 PM,1,,Dining Room,,,,0.00,9.00,0.93,1.98,0.00,11.91,false,9/18/23 12:25 PM,9/18/23 12:25 PM,00:00:50,In Store
3401 Harrisburg Boulevard Suite A,800000005067326873,5,5,9/18/23 12:37 PM,1,,Dining Room,,,,0.00,7.00,0.72,1.54,0.00,9.26,false,9/18/23 12:38 PM,9/18/23 12:38 PM,00:00:50,In Store
3401 Harrisburg Boulevard Suite A,800000005068684943,6,6,9/18/23 1:03 PM,1,,Dining Room,,,,0.00,8.00,0.82,1.60,0.00,10.42,false,9/18/23 1:49 PM,9/18/23 1:49 PM,00:46:35,In Store
3401 Harrisburg Boulevard Suite A,800000005068700998,7,7,9/18/23 1:49 PM,1,,Dining Room,,,,0.00,6.00,0.62,0.90,0.00,7.52,false,9/18/23 1:50 PM,9/18/23 1:50 PM,00:00:32,In Store
3401 Harrisburg Boulevard Suite A,800000005068847166,8,8,9/18/23 1:57 PM,1,,Dining Room,,,,0.00,12.00,1.23,0.00,0.00,13.23,false,9/18/23 1:58 PM,9/18/23 1:58 PM,00:00:23,In Store
3401 Harrisburg Boulevard Suite A,800000005068862188,9,9,9/18/23 1:58 PM,1,,Dining Room,,,,0.00,0.00,0.00,0.00,0.00,0.00,true,9/18/23 1:59 PM,9/18/23 1:59 PM,00:00:10,In Store
3401 Harrisburg Boulevard Suite A,800000005068885175,10,10,9/18/23 1:58 PM,1,,Dining Room,,,,0.00,35.00,3.59,7.00,0.00,45.59,false,9/18/23 2:00 PM,9/18/23 2:00 PM,00:01:28,In Store
3401 Harrisburg Boulevard Suite A,800000005068919751,11,11,9/18/23 2:00 PM,1,,Dining Room,,,,0.00,12.00,1.24,1.80,0.00,15.04,false,9/18/23 2:02 PM,9/18/23 2:02 PM,00:01:46,In Store
3401 Harrisburg Boulevard Suite A,800000005068941542,12,12,9/18/23 2:02 PM,1,,Dining Room,,,,1.20,10.80,1.11,2.40,0.00,14.31,false,9/18/23 2:03 PM,9/18/23 2:03 PM,00:01:07,In Store
3401 Harrisburg Boulevard Suite A,800000005069154362,13,13,9/18/23 2:14 PM,1,,Dining Room,,,,0.00,10.00,1.02,2.00,0.00,13.02,false,9/18/23 2:15 PM,9/18/23 2:15 PM,00:00:48,In Store
3401 Harrisburg Boulevard Suite A,800000005069623711,14,14,9/18/23 2:38 PM,1,,Dining Room,,,,0.00,16.00,1.64,3.20,0.00,20.84,false,9/18/23 3:08 PM,9/18/23 3:08 PM,00:30:20,In Store
3401 Harrisburg Boulevard Suite A,800000005069732688,15,15,9/18/23 2:40 PM,1,,Dining Room,,,,0.00,22.00,2.25,0.00,0.00,24.25,false,9/18/23 2:54 PM,9/18/23 2:54 PM,00:13:24,In Store
3401 Harrisburg Boulevard Suite A,800000005070199842,18,18,9/18/23 3:14 PM,1,,Dining Room,,,,12.00,0.00,0.00,0.00,0.00,0.00,false,9/18/23 11:33 PM,9/18/23 11:33 PM,08:19:07,In Store
3401 Harrisburg Boulevard Suite A,800000005070228370,19,19,9/18/23 3:15 PM,1,,Dining Room,,,,0.00,12.00,1.23,1.80,0.00,15.03,false,9/18/23 3:17 PM,9/18/23 3:17 PM,00:02:03,In Store
3401 Harrisburg Boulevard Suite A,800000005070244206,20,20,9/18/23 3:17 PM,1,,Dining Room,,,,0.00,10.00,1.02,2.00,0.00,13.02,false,9/18/23 3:18 PM,9/18/23 3:18 PM,00:01:03,In Store
3401 Harrisburg Boulevard Suite A,800000005070648516,23,23,9/18/23 3:40 PM,1,,Dining Room,,,,0.00,6.00,0.62,1.20,0.00,7.82,false,9/18/23 3:41 PM,9/18/23 3:41 PM,00:01:25,In Store
3401 Harrisburg Boulevard Suite A,800000005070886723,25,25,9/18/23 3:55 PM,1,,Dining Room,,,,0.00,30.00,3.08,0.00,0.00,33.08,false,9/18/23 3:55 PM,9/18/23 3:55 PM,00:00:41,In Store
3401 Harrisburg Boulevard Suite A,800000005071212598,26,26,9/18/23 4:12 PM,1,,Dining Room,,,,13.50,10.50,1.08,4.80,0.00,16.38,false,9/18/23 10:46 PM,9/18/23 10:46 PM,06:33:35,In Store
3401 Harrisburg Boulevard Suite A,800000005071303440,27,27,9/18/23 4:16 PM,1,,Dining Room,,,,0.00,15.00,1.53,0.00,0.00,16.53,false,9/18/23 4:17 PM,9/18/23 4:17 PM,00:00:50,In Store
3401 Harrisburg Boulevard Suite A,800000005071325351,28,28,9/18/23 4:17 PM,1,,Dining Room,,,,1.50,4.50,0.45,1.32,0.00,6.27,false,9/18/23 4:19 PM,9/18/23 4:19 PM,00:01:17,In Store
3401 Harrisburg Boulevard Suite A,800000005071460894,29,29,9/18/23 4:25 PM,1,,Dining Room,,,,0.00,4.00,0.41,0.60,0.00,5.01,false,9/18/23 4:26 PM,9/18/23 4:26 PM,00:00:32,In Store
3401 Harrisburg Boulevard Suite A,800000005071522904,30,30,9/18/23 4:27 PM,1,,Dining Room,,,,5.75,17.25,1.74,5.06,0.00,24.05,false,9/18/23 4:29 PM,9/18/23 4:29 PM,00:01:43,In Store
3401 Harrisburg Boulevard Suite A,800000005071678158,31,31,9/18/23 4:32 PM,1,,Dining Room,,,,17.75,23.25,2.36,9.02,0.00,34.63,false,9/18/23 4:52 PM,9/18/23 4:52 PM,00:20:17,In Store
3401 Harrisburg Boulevard Suite A,800000005072173942,32,32,9/18/23 4:52 PM,1,,Dining Room,,,,13.75,11.25,1.17,3.00,0.00,15.42,false,9/18/23 5:53 PM,9/18/23 5:53 PM,01:01:20,In Store
3401 Harrisburg Boulevard Suite A,800000005072808532,33,33,9/18/23 4:58 PM,1,,Dining Room,,,,23.50,37.50,3.83,12.20,0.00,53.53,false,9/18/23 6:18 PM,9/18/23 6:18 PM,01:19:49,In Store
3401 Harrisburg Boulevard Suite A,800000005073974181,36,36,9/18/23 5:54 PM,1,,Dining Room,,,,0.00,32.00,3.28,0.00,0.00,35.28,false,9/18/23 6:04 PM,9/18/23 6:04 PM,00:09:41,In Store
3401 Harrisburg Boulevard Suite A,800000005074227135,38,38,9/18/23 6:12 PM,1,,Dining Room,,Dinner,,16.00,0.00,0.00,0.00,0.00,0.00,false,9/18/23 8:35 PM,9/18/23 8:35 PM,02:22:56,In Store
3401 Harrisburg Boulevard Suite A,800000005074239309,37,37,9/18/23 6:04 PM,1,,Dining Room,,Dinner,,0.00,6.00,0.62,0.90,0.00,7.52,false,9/18/23 6:13 PM,9/18/23 6:13 PM,00:08:59,In Store
3401 Harrisburg Boulevard Suite A,800000005074463619,41,41,9/18/23 6:20 PM,1,,Dining Room,,Dinner,,0.00,6.00,0.62,0.90,0.00,7.52,false,9/18/23 6:21 PM,9/18/23 6:21 PM,00:00:29,In Store
3401 Harrisburg Boulevard Suite A,800000005074489737,39,39,9/18/23 6:18 PM,1,,Dining Room,,Dinner,,5.00,10.00,0.82,3.00,0.00,13.82,false,9/18/23 6:47 PM,9/18/23 6:47 PM,00:29:09,In Store
3401 Harrisburg Boulevard Suite A,800000005074694870,42,42,9/18/23 6:21 PM,1,,Dining Room,,Dinner,,5.00,3.00,0.31,1.60,0.00,4.91,false,9/18/23 6:29 PM,9/18/23 6:29 PM,00:08:02,In Store
3401 Harrisburg Boulevard Suite A,800000005074720812,43,43,9/18/23 6:29 PM,1,,Dining Room,,Dinner,,0.00,7.00,0.72,1.40,0.00,9.12,false,9/18/23 6:30 PM,9/18/23 6:30 PM,00:00:51,In Store
3401 Harrisburg Boulevard Suite A,800000005074919574,44,44,9/18/23 6:30 PM,1,,Dining Room,,Dinner,,0.00,14.00,1.44,0.00,0.00,15.44,false,9/18/23 6:37 PM,9/18/23 6:37 PM,00:07:20,In Store
3401 Harrisburg Boulevard Suite A,800000005075071542,46,46,9/18/23 6:41 PM,1,,Dining Room,,Dinner,,0.00,6.00,0.62,0.90,0.00,7.52,false,9/18/23 6:42 PM,9/18/23 6:42 PM,00:00:45,In Store
3401 Harrisburg Boulevard Suite A,800000005075105764,47,47,9/18/23 6:42 PM,1,,Dining Room,,Dinner,,0.00,13.00,1.34,0.00,0.00,14.34,false,9/18/23 6:43 PM,9/18/23 6:43 PM,00:00:50,In Store
3401 Harrisburg Boulevard Suite A,800000005075402705,48,48,9/18/23 6:53 PM,1,,Dining Room,,Dinner,,0.00,25.00,2.56,3.75,0.00,31.31,false,9/18/23 6:54 PM,9/18/23 6:54 PM,00:01:02,In Store
3401 Harrisburg Boulevard Suite A,800000005075480437,49,49,9/18/23 6:55 PM,1,,Dining Room,,Dinner,,5.00,24.00,2.47,6.38,0.00,32.85,false,9/18/23 7:56 PM,9/18/23 7:56 PM,01:00:53,In Store
3401 Harrisburg Boulevard Suite A,800000005075748294,50,50,9/18/23 7:05 PM,1,,Dining Room,,Dinner,,5.00,34.00,3.49,7.80,0.00,45.29,false,9/18/23 8:47 PM,9/18/23 8:47 PM,01:42:11,In Store
3401 Harrisburg Boulevard Suite A,800000005075912355,51,51,9/18/23 7:11 PM,1,,Dining Room,,Dinner,,10.00,30.00,2.86,6.00,0.00,38.86,false,9/18/23 8:47 PM,9/18/23 8:47 PM,01:35:57,In Store
3401 Harrisburg Boulevard Suite A,800000005076014584,52,52,9/18/23 7:14 PM,1,,Dining Room,,Dinner,,0.00,7.00,0.72,1.54,0.00,9.26,false,9/18/23 7:16 PM,9/18/23 7:16 PM,00:01:40,In Store
3401 Harrisburg Boulevard Suite A,800000005076064025,53,53,9/18/23 7:16 PM,1,,Dining Room,,Dinner,,10.00,13.00,1.33,3.45,0.00,17.78,false,9/18/23 7:18 PM,9/18/23 7:18 PM,00:01:38,In Store
3401 Harrisburg Boulevard Suite A,800000005076345385,56,56,9/18/23 7:28 PM,1,,Dining Room,,Dinner,,5.00,17.00,1.75,4.84,0.00,23.59,false,9/18/23 10:36 PM,9/18/23 10:36 PM,03:08:31,In Store
3401 Harrisburg Boulevard Suite A,800000005076376586,57,57,9/18/23 7:28 PM,1,,Dining Room,,Dinner,,0.00,20.00,2.05,0.00,0.00,22.05,false,9/18/23 7:30 PM,9/18/23 7:30 PM,00:01:17,In Store
3401 Harrisburg Boulevard Suite A,800000005076833357,59,59,9/18/23 7:47 PM,1,,Dining Room,,Dinner,,0.00,0.00,0.00,0.00,0.00,0.00,false,9/18/23 7:51 PM,9/18/23 7:51 PM,00:04:01,In Store
3401 Harrisburg Boulevard Suite A,800000005076911081,60,60,9/18/23 7:51 PM,1,,Dining Room,,Dinner,,0.00,0.00,0.00,2.00,0.00,2.00,false,9/18/23 7:52 PM,9/18/23 7:52 PM,00:00:33,In Store
3401 Harrisburg Boulevard Suite A,800000005076930079,61,61,9/18/23 7:52 PM,1,,Dining Room,,Dinner,,0.00,11.00,1.13,0.00,0.00,12.13,false,9/18/23 7:59 PM,9/18/23 7:59 PM,00:07:13,In Store
3401 Harrisburg Boulevard Suite A,800000005077023550,62,62,9/18/23 7:56 PM,1,,Dining Room,,Dinner,,15.00,30.00,3.07,9.00,0.00,42.07,false,9/18/23 9:21 PM,9/18/23 9:21 PM,01:25:36,In Store
3401 Harrisburg Boulevard Suite A,800000005077450883,64,64,9/18/23 8:06 PM,1,,Dining Room,,Dinner,,5.00,5.00,0.51,0.00,0.00,5.51,false,9/18/23 8:19 PM,9/18/23 8:19 PM,00:13:01,In Store
3401 Harrisburg Boulevard Suite A,800000005077683553,67,67,9/18/23 8:27 PM,1,,Dining Room,,Dinner,,5.00,23.00,2.36,6.16,0.00,31.52,false,9/18/23 8:30 PM,9/18/23 8:30 PM,00:02:10,In Store
3401 Harrisburg Boulevard Suite A,800000005077795823,68,68,9/18/23 8:35 PM,1,,Dining Room,,Dinner,,1.50,3.50,0.37,0.00,0.00,3.87,false,9/18/23 11:22 PM,9/18/23 11:22 PM,02:46:30,In Store
3401 Harrisburg Boulevard Suite A,800000005077908913,69,69,9/18/23 8:42 PM,1,,Dining Room,,Dinner,,0.00,6.00,0.62,1.20,0.00,7.82,false,9/18/23 8:48 PM,9/18/23 8:48 PM,00:05:40,In Store
3401 Harrisburg Boulevard Suite A,800000005077971005,66,66,9/18/23 8:19 PM,1,,Dining Room,,Dinner,,0.00,0.00,0.00,0.00,0.00,0.00,true,9/18/23 8:46 PM,9/18/23 8:46 PM,00:27:33,In Store
3401 Harrisburg Boulevard Suite A,800000005078405023,71,71,9/18/23 9:12 PM,1,,Dining Room,,Dinner,,0.00,10.00,1.02,2.00,0.00,13.02,false,9/18/23 9:18 PM,9/18/23 9:18 PM,00:05:20,In Store
3401 Harrisburg Boulevard Suite A,800000005078555886,74,74,9/18/23 9:29 PM,1,,Dining Room,,Dinner,,0.00,10.00,1.02,0.00,0.00,11.02,false,9/18/23 9:30 PM,9/18/23 9:30 PM,00:00:58,In Store
3401 Harrisburg Boulevard Suite A,800000005078652215,75,75,9/18/23 9:34 PM,1,,Dining Room,,Dinner,,0.00,22.00,2.27,0.00,0.00,24.27,false,9/18/23 9:38 PM,9/18/23 9:38 PM,00:04:09,In Store
3401 Harrisburg Boulevard Suite A,800000005078677709,77,77,9/18/23 9:39 PM,1,,Dining Room,,Dinner,,5.00,23.00,1.33,0.00,0.00,24.33,false,9/18/23 10:34 PM,9/18/23 10:34 PM,00:54:50,In Store
3401 Harrisburg Boulevard Suite A,800000005078677939,76,76,9/18/23 9:39 PM,1,,Dining Room,,Dinner,,0.00,24.00,2.45,0.00,0.00,26.45,false,9/18/23 9:40 PM,9/18/23 9:40 PM,00:01:38,In Store
3401 Harrisburg Boulevard Suite A,800000005078691822,78,78,9/18/23 9:41 PM,1,,Dining Room,,Dinner,,0.00,10.00,1.03,0.00,0.00,11.03,false,9/18/23 9:42 PM,9/18/23 9:42 PM,00:00:59,In Store
3401 Harrisburg Boulevard Suite A,800000005078756276,79,79,9/18/23 9:43 PM,1,,Dining Room,,Dinner,,0.00,51.00,5.23,7.65,0.00,63.88,false,9/18/23 10:25 PM,9/18/23 10:25 PM,00:41:22,In Store
3401 Harrisburg Boulevard Suite A,800000005078776110,80,80,9/18/23 9:48 PM,1,,Dining Room,,Dinner,,0.00,11.00,1.13,2.42,0.00,14.55,false,9/18/23 9:50 PM,9/18/23 9:50 PM,00:02:17,In Store
3401 Harrisburg Boulevard Suite A,800000005078871766,81,81,9/18/23 9:58 PM,1,,Dining Room,,Dinner,,5.00,11.00,1.13,8.00,0.00,20.13,false,9/18/23 10:47 PM,9/18/23 10:47 PM,00:49:21,In Store
3401 Harrisburg Boulevard Suite A,800000005078926183,82,82,9/18/23 10:01 PM,1,,Dining Room,,Dinner,,0.00,32.00,3.28,6.40,0.00,41.68,false,9/18/23 10:08 PM,9/18/23 10:08 PM,00:06:55,In Store
3401 Harrisburg Boulevard Suite A,800000005078939626,83,83,9/18/23 10:09 PM,1,,Dining Room,,Dinner,,0.00,3.00,0.31,0.00,0.00,3.31,false,9/18/23 10:09 PM,9/18/23 10:09 PM,00:00:33,In Store
3401 Harrisburg Boulevard Suite A,800000005078974017,84,84,9/18/23 10:13 PM,1,,Dining Room,,Dinner,,0.00,12.00,1.23,2.40,0.00,15.63,false,9/18/23 10:14 PM,9/18/23 10:14 PM,00:00:43,In Store
3401 Harrisburg Boulevard Suite A,800000005079012218,85,85,9/18/23 10:16 PM,1,,Dining Room,,Dinner,,0.60,1.40,0.14,5.00,0.00,6.54,false,9/18/23 10:19 PM,9/18/23 10:19 PM,00:03:05,In Store
3401 Harrisburg Boulevard Suite A,800000005079017127,86,86,9/18/23 10:19 PM,1,,Dining Room,,Dinner,,0.00,30.00,3.08,4.50,0.00,37.58,false,9/18/23 10:20 PM,9/18/23 10:20 PM,00:00:43,In Store
3401 Harrisburg Boulevard Suite A,800000005079035448,87,87,9/18/23 10:20 PM,1,,Dining Room,,Dinner,,0.00,10.00,1.02,0.00,0.00,11.02,false,9/18/23 10:22 PM,9/18/23 10:22 PM,00:01:57,In Store
3401 Harrisburg Boulevard Suite A,800000005079044125,88,88,9/18/23 10:23 PM,1,,Dining Room,,Dinner,,0.00,5.00,0.51,0.00,0.00,5.51,false,9/18/23 10:24 PM,9/18/23 10:24 PM,00:00:44,In Store
3401 Harrisburg Boulevard Suite A,800000005121279293,5005,5005,9/20/23 7:54 PM,1,,Dining Room,,,,0.00,13.00,1.33,2.86,0.00,17.19,false,9/20/23 7:55 PM,9/20/23 7:55 PM,00:00:51,In Store
3401 Harrisburg Boulevard Suite A,800000005121280058,5001,5001,9/20/23 7:33 PM,1,,Dining Room,,,,0.00,60.00,6.15,13.20,0.00,79.35,false,9/20/23 7:34 PM,9/20/23 7:34 PM,00:01:20,In Store
3401 Harrisburg Boulevard Suite A,800000005121280119,5002,5002,9/20/23 7:34 PM,1,,Dining Room,,,,0.00,13.00,1.33,2.60,0.00,16.93,false,9/20/23 7:46 PM,9/20/23 7:46 PM,00:11:22,In Store
3401 Harrisburg Boulevard Suite A,800000005121280145,5007,5007,9/20/23 8:03 PM,1,,Dining Room,,,,0.00,13.00,1.33,1.95,0.00,16.28,false,9/20/23 8:08 PM,9/20/23 8:08 PM,00:05:00,In Store
3401 Harrisburg Boulevard Suite A,800000005121280246,5003,5003,9/20/23 7:46 PM,1,,Dining Room,,,,0.00,13.00,1.33,2.60,0.00,16.93,false,9/20/23 7:48 PM,9/20/23 7:48 PM,00:02:20,In Store
3401 Harrisburg Boulevard Suite A,800000005121280753,5004,5004,9/20/23 7:48 PM,1,,Dining Room,,,,0.00,52.00,5.33,0.00,0.00,57.33,false,9/20/23 7:54 PM,9/20/23 7:54 PM,00:06:07,In Store
