Location,Order Id,Order #,Checks,Opened,# of Guests,Table,Revenue Center,Dining Area,Service,Dining Options,Discount Amount,Amount,Tax,Tip,Gratuity,Total,Voided,Paid,Closed,Duration (Opened to Paid),Order Source
3401 Harrisburg Boulevard Suite A,800000004270783679,30,30,8/19/23 3:04 PM,1,,Dining Room,,,,0.00,32.00,3.28,6.40,0.00,41.68,false,8/19/23 5:25 PM,8/19/23 5:25 PM,02:20:50,In Store
3401 Harrisburg Boulevard Suite A,800000004270848221,31,31,8/19/23 3:06 PM,1,,Dining Room,,,,0.00,100.00,9.84,20.00,0.00,129.84,false,8/19/23 3:08 PM,8/19/23 3:08 PM,00:01:28,In Store
3401 Harrisburg Boulevard Suite A,800000004271081338,32,32,8/19/23 3:13 PM,1,,Dining Room,,,,0.00,12.00,1.24,0.00,0.00,13.24,false,8/19/23 3:13 PM,8/19/23 3:13 PM,00:00:29,In Store
3401 Harrisburg Boulevard Suite A,800000004271179381,33,33,8/19/23 3:13 PM,1,,Dining Room,,,,0.00,8.00,0.82,1.00,0.00,9.82,false,8/19/23 3:16 PM,8/19/23 3:16 PM,00:02:28,In Store
3401 Harrisburg Boulevard Suite A,800000004271421316,34,34,8/19/23 3:16 PM,1,,Dining Room,,,,0.00,8.00,0.82,1.76,0.00,10.58,false,8/19/23 3:22 PM,8/19/23 3:22 PM,00:05:26,In Store
3401 Harrisburg Boulevard Suite A,800000004271507380,35,35,8/19/23 3:23 PM,1,,Dining Room,,,,0.00,30.00,3.08,2.00,0.00,35.08,false,8/19/23 3:24 PM,8/19/23 3:24 PM,00:01:15,In Store
3401 Harrisburg Boulevard Suite A,800000004271784371,36,36,8/19/23 3:29 PM,1,,Dining Room,,,,0.00,10.00,1.02,1.00,0.00,12.02,false,8/19/23 3:32 PM,8/19/23 3:32 PM,00:03:07,In Store
3401 Harrisburg Boulevard Suite A,800000004271963326,37,37,8/19/23 3:33 PM,1,,Dining Room,,,,0.00,32.00,3.28,6.40,0.00,41.68,false,8/19/23 3:36 PM,8/19/23 3:36 PM,00:02:18,In Store
3401 Harrisburg Boulevard Suite A,800000004272364835,38,38,8/19/23 3:37 PM,1,,Dining Room,,,,0.00,15.00,1.53,2.00,0.00,18.53,false,8/19/23 3:44 PM,8/19/23 3:44 PM,00:07:46,In Store
3401 Harrisburg Boulevard Suite A,800000004272613029,39,39,8/19/23 3:50 PM,1,,Dining Room,,,,0.00,28.00,2.66,6.16,0.00,36.82,false,8/19/23 4:40 PM,8/19/23 4:40 PM,00:50:04,In Store
3401 Harrisburg Boulevard Suite A,800000004272619366,40,40,8/19/23 3:50 PM,1,,Dining Room,,,,0.00,48.00,4.70,7.20,0.00,59.90,false,8/19/23 5:23 PM,8/19/23 5:23 PM,01:33:09,In Store
3401 Harrisburg Boulevard Suite A,800000004272843003,41,41,8/19/23 3:55 PM,1,,Dining Room,,,,0.00,16.00,1.64,3.20,0.00,20.84,false,8/19/23 11:30 PM,8/19/23 11:30 PM,07:34:22,In Store
3401 Harrisburg Boulevard Suite A,800000004272849947,42,42,8/19/23 3:55 PM,1,,Dining Room,,,,0.00,40.00,4.08,6.00,0.00,50.08,false,8/19/23 4:56 PM,8/19/23 4:56 PM,01:00:44,In Store
3401 Harrisburg Boulevard Suite A,800000004272903424,44,44,8/19/23 3:56 PM,1,,Dining Room,,,,0.00,20.00,2.05,0.00,0.00,22.05,false,8/19/23 3:57 PM,8/19/23 3:57 PM,00:01:01,In Store
3401 Harrisburg Boulevard Suite A,800000004272959423,45,45,8/19/23 3:58 PM,1,,Dining Room,,,,0.00,10.00,1.02,1.00,0.00,12.02,false,8/19/23 3:58 PM,8/19/23 3:58 PM,00:00:29,In Store
3401 Harrisburg Boulevard Suite A,800000004273139336,46,46,8/19/23 4:01 PM,1,,Dining Room,,,,0.00,38.00,3.90,7.60,0.00,49.50,false,8/19/23 4:03 PM,8/19/23 4:03 PM,00:02:14,In Store
3401 Harrisburg Boulevard Suite A,800000004273264754,47,47,8/19/23 4:04 PM,1,,Dining Room,,,,26.48,61.52,5.98,13.20,0.00,80.70,false,8/19/23 4:46 PM,8/19/23 4:46 PM,00:42:31,In Store
3401 Harrisburg Boulevard Suite A,800000004273421735,48,48,8/19/23 4:08 PM,1,,Dining Room,,,,0.00,11.00,1.13,0.00,0.00,12.13,false,8/19/23 4:08 PM,8/19/23 4:08 PM,00:00:43,In Store
3401 Harrisburg Boulevard Suite A,800000004273492800,49,49,8/19/23 4:09 PM,1,,Dining Room,,,,0.00,0.00,0.00,0.00,0.00,0.00,true,8/19/23 4:09 PM,8/19/23 4:09 PM,00:00:08,In Store
3401 Harrisburg Boulevard Suite A,800000004274086112,50,50,8/19/23 4:21 PM,1,,Dining Room,,,,0.00,5.00,0.51,0.00,0.00,5.51,false,8/19/23 4:23 PM,8/19/23 4:23 PM,00:01:41,In Store
3401 Harrisburg Boulevard Suite A,800000004275912943,52,52,8/19/23 4:57 PM,1,,Dining Room,,,,0.00,6.00,0.62,0.00,0.00,6.62,false,8/19/23 4:57 PM,8/19/23 4:57 PM,00:00:20,In Store
3401 Harrisburg Boulevard Suite A,800000004276331850,51,51,8/19/23 4:56 PM,1,,Dining Room,,,,0.00,0.00,0.00,0.00,0.00,0.00,true,8/19/23 5:04 PM,8/19/23 5:04 PM,00:08:06,In Store
3401 Harrisburg Boulevard Suite A,800000004276343949,53,53,8/19/23 5:04 PM,1,,Dining Room,,,,0.00,8.00,0.82,1.00,0.00,9.82,false,8/19/23 5:05 PM,8/19/23 5:05 PM,00:01:01,In Store
3401 Harrisburg Boulevard Suite A,800000004276629167,54,54,8/19/23 5:09 PM,1,,Dining Room,,,,0.00,18.00,1.85,3.60,0.00,23.45,false,8/19/23 5:15 PM,8/19/23 5:15 PM,00:06:03,In Store
3401 Harrisburg Boulevard Suite A,800000004277074718,55,55,8/19/23 5:14 PM,1,,Dining Room,,,,0.00,20.00,2.04,4.40,0.00,26.44,false,8/19/23 5:20 PM,8/19/23 5:20 PM,00:05:09,In Store
3401 Harrisburg Boulevard Suite A,800000004277976637,57,57,8/19/23 5:32 PM,1,,Dining Room,,,,0.00,18.00,1.86,3.96,0.00,23.82,false,8/19/23 5:33 PM,8/19/23 5:33 PM,00:01:09,In Store
3401 Harrisburg Boulevard Suite A,800000004278077763,56,56,8/19/23 5:26 PM,1,,Dining Room,,,,0.00,30.00,2.88,6.00,0.00,38.88,false,8/19/23 5:35 PM,8/19/23 5:35 PM,00:09:00,In Store
3401 Harrisburg Boulevard Suite A,800000004278711267,58,58,8/19/23 5:33 PM,1,,Dining Room,,,,0.00,35.00,3.59,7.00,0.00,45.59,false,8/19/23 5:45 PM,8/19/23 5:45 PM,00:11:47,In Store
3401 Harrisburg Boulevard Suite A,800000004278827843,59,59,8/19/23 5:45 PM,1,,Dining Room,,,,0.00,33.00,3.39,6.60,0.00,42.99,false,8/19/23 5:47 PM,8/19/23 5:47 PM,00:01:46,In Store
3401 Harrisburg Boulevard Suite A,800000004279113942,60,60,8/19/23 5:50 PM,1,,Dining Room,,,,0.00,2.00,0.20,0.40,0.00,2.60,false,8/19/23 5:51 PM,8/19/23 5:51 PM,00:00:30,In Store
3401 Harrisburg Boulevard Suite A,800000004279373627,61,61,8/19/23 5:54 PM,1,,Dining Room,,,,0.00,9.00,0.93,1.35,0.00,11.28,false,8/19/23 5:58 PM,8/19/23 5:58 PM,00:03:18,In Store
3401 Harrisburg Boulevard Suite A,800000004281366512,64,64,8/19/23 6:25 PM,1,,Dining Room,,Dinner,,0.00,88.00,7.78,17.60,0.00,113.38,false,8/19/23 8:14 PM,8/19/23 8:14 PM,01:49:19,In Store
3401 Harrisburg Boulevard Suite A,800000004281492494,67,67,8/19/23 6:26 PM,1,,Dining Room,,Dinner,,0.00,30.00,2.88,6.00,0.00,38.88,false,8/19/23 6:50 PM,8/19/23 6:50 PM,00:23:00,In Store
3401 Harrisburg Boulevard Suite A,800000004281587784,66,66,8/19/23 6:26 PM,1,,Dining Room,,Dinner,,0.00,11.00,1.13,1.65,0.00,13.78,false,8/19/23 6:30 PM,8/19/23 6:30 PM,00:03:13,In Store
3401 Harrisburg Boulevard Suite A,800000004281852375,69,69,8/19/23 6:33 PM,1,,Dining Room,,Dinner,,0.00,30.00,3.08,4.50,0.00,37.58,false,8/19/23 6:38 PM,8/19/23 6:38 PM,00:05:17,In Store
3401 Harrisburg Boulevard Suite A,800000004281925695,70,70,8/19/23 6:33 PM,1,,Dining Room,,Dinner,,0.00,15.00,1.53,2.25,0.00,18.78,false,8/19/23 6:40 PM,8/19/23 6:40 PM,00:06:49,In Store
3401 Harrisburg Boulevard Suite A,800000004282266677,71,71,8/19/23 6:38 PM,1,,Dining Room,,Dinner,,0.00,43.00,4.41,6.45,0.00,53.86,false,8/19/23 6:40 PM,8/19/23 6:40 PM,00:02:36,In Store
3401 Harrisburg Boulevard Suite A,800000004282506296,72,72,8/19/23 6:43 PM,1,,Dining Room,,Dinner,,0.00,30.00,3.08,4.50,0.00,37.58,false,8/19/23 6:44 PM,8/19/23 6:44 PM,00:00:30,In Store
3401 Harrisburg Boulevard Suite A,800000004282663823,73,73,8/19/23 6:44 PM,1,,Dining Room,,Dinner,,0.00,40.00,3.90,8.00,0.00,51.90,false,8/19/23 6:47 PM,8/19/23 6:47 PM,00:02:32,In Store
3401 Harrisburg Boulevard Suite A,800000004282806402,74,74,8/19/23 6:47 PM,1,,Dining Room,,Dinner,,0.00,13.00,1.33,0.00,0.00,14.33,false,8/19/23 6:49 PM,8/19/23 6:49 PM,00:02:05,In Store
3401 Harrisburg Boulevard Suite A,800000004283263630,76,76,8/19/23 6:50 PM,1,,Dining Room,,Dinner,,0.00,19.00,1.95,3.80,0.00,24.75,false,8/19/23 6:56 PM,8/19/23 6:56 PM,00:06:51,In Store
3401 Harrisburg Boulevard Suite A,800000004283810643,78,78,8/19/23 7:02 PM,1,,Dining Room,,Dinner,,0.00,11.00,1.13,0.00,0.00,12.13,false,8/19/23 7:05 PM,8/19/23 7:05 PM,00:03:00,In Store
3401 Harrisburg Boulevard Suite A,800000004283813223,77,77,8/19/23 6:56 PM,1,,Dining Room,,Dinner,,0.00,8.00,0.82,0.00,0.00,8.82,false,8/19/23 7:05 PM,8/19/23 7:05 PM,00:08:24,In Store
3401 Harrisburg Boulevard Suite A,800000004283898744,81,81,8/19/23 7:05 PM,1,,Dining Room,,Dinner,,0.00,45.00,4.61,9.00,0.00,58.61,false,8/19/23 11:30 PM,8/19/23 11:30 PM,04:25:07,In Store
3401 Harrisburg Boulevard Suite A,800000004284053788,83,83,8/19/23 7:07 PM,1,,Dining Room,,Dinner,,0.00,10.00,1.02,2.00,0.00,13.02,false,8/19/23 7:09 PM,8/19/23 7:09 PM,00:02:05,In Store
3401 Harrisburg Boulevard Suite A,800000004284104670,84,84,8/19/23 7:09 PM,1,,Dining Room,,Dinner,,0.00,16.00,1.64,0.00,0.00,17.64,false,8/19/23 7:09 PM,8/19/23 7:09 PM,00:00:42,In Store
3401 Harrisburg Boulevard Suite A,800000004284149432,85,85,8/19/23 7:10 PM,1,,Dining Room,,Dinner,,0.00,13.00,1.33,2.86,0.00,17.19,false,8/19/23 8:14 PM,8/19/23 8:14 PM,01:04:09,In Store
3401 Harrisburg Boulevard Suite A,800000004284437343,86,86,8/19/23 7:10 PM,1,,Dining Room,,Dinner,,0.00,12.00,1.24,1.80,0.00,15.04,false,8/19/23 7:15 PM,8/19/23 7:15 PM,00:04:36,In Store
3401 Harrisburg Boulevard Suite A,800000004285632177,88,88,8/19/23 7:34 PM,1,,Dining Room,,Dinner,,0.00,9.00,0.93,0.00,0.00,9.93,false,8/19/23 7:35 PM,8/19/23 7:35 PM,00:00:38,In Store
3401 Harrisburg Boulevard Suite A,800000004285690613,79,79,8/19/23 7:05 PM,1,,Dining Room,,Dinner,,0.00,28.00,2.87,5.60,0.00,36.47,false,8/19/23 7:36 PM,8/19/23 7:36 PM,00:31:01,In Store
3401 Harrisburg Boulevard Suite A,800000004285795144,89,89,8/19/23 7:36 PM,1,,Dining Room,,Dinner,,0.00,61.00,6.05,12.20,0.00,79.25,false,8/19/23 11:31 PM,8/19/23 11:31 PM,03:54:45,In Store
3401 Harrisburg Boulevard Suite A,800000004285838220,90,90,8/19/23 7:38 PM,1,,Dining Room,,Dinner,,0.00,26.00,2.66,5.72,0.00,34.38,false,8/19/23 10:08 PM,8/19/23 10:08 PM,02:30:39,In Store
3401 Harrisburg Boulevard Suite A,800000004286249697,87,87,8/19/23 7:16 PM,1,,Dining Room,,Dinner,,0.00,20.00,2.04,3.00,0.00,25.04,false,8/19/23 7:54 PM,8/19/23 7:54 PM,00:37:44,In Store
3401 Harrisburg Boulevard Suite A,800000004286563273,91,91,8/19/23 7:40 PM,1,,Dining Room,,Dinner,,0.00,32.00,3.28,6.40,0.00,41.68,false,8/19/23 7:51 PM,8/19/23 7:51 PM,00:11:34,In Store
3401 Harrisburg Boulevard Suite A,800000004287206454,92,92,8/19/23 7:52 PM,1,,Dining Room,,Dinner,,0.00,10.00,1.02,0.00,0.00,11.02,false,8/19/23 8:03 PM,8/19/23 8:03 PM,00:11:05,In Store
3401 Harrisburg Boulevard Suite A,800000004287274411,93,93,8/19/23 8:03 PM,1,,Dining Room,,Dinner,,0.00,13.00,1.33,2.60,0.00,16.93,false,8/19/23 8:05 PM,8/19/23 8:05 PM,00:01:27,In Store
3401 Harrisburg Boulevard Suite A,800000004287464825,94,94,8/19/23 8:06 PM,1,,Dining Room,,Dinner,,0.00,52.00,5.33,0.00,0.00,57.33,false,8/19/23 8:08 PM,8/19/23 8:08 PM,00:02:20,In Store
3401 Harrisburg Boulevard Suite A,800000004287561475,95,95,8/19/23 8:09 PM,1,,Dining Room,,Dinner,,0.00,6.00,0.62,1.32,0.00,7.94,false,8/19/23 8:10 PM,8/19/23 8:10 PM,00:01:57,In Store
3401 Harrisburg Boulevard Suite A,800000004287697317,96,96,8/19/23 8:11 PM,1,,Dining Room,,Dinner,,0.00,46.00,4.70,6.90,0.00,57.60,false,8/19/23 9:13 PM,8/19/23 9:13 PM,01:02:06,In Store
3401 Harrisburg Boulevard Suite A,800000004287857986,98,98,8/19/23 8:15 PM,1,,Dining Room,,Dinner,,0.00,8.00,0.82,0.00,0.00,8.82,false,8/19/23 8:17 PM,8/19/23 8:17 PM,00:01:54,In Store
3401 Harrisburg Boulevard Suite A,800000004288085701,99,99,8/19/23 8:20 PM,1,,Dining Room,,Dinner,,0.00,14.00,1.44,1.00,0.00,16.44,false,8/19/23 8:21 PM,8/19/23 8:21 PM,00:01:05,In Store
3401 Harrisburg Boulevard Suite A,800000004288196310,97,97,8/19/23 8:15 PM,1,,Dining Room,,Dinner,,0.00,5.00,0.51,0.75,0.00,6.26,false,8/19/23 8:23 PM,8/19/23 8:23 PM,00:08:08,In Store
3401 Harrisburg Boulevard Suite A,800000004288250741,100,100,8/19/23 8:21 PM,1,,Dining Room,,Dinner,,0.00,10.00,0.82,2.00,0.00,12.82,false,8/19/23 8:24 PM,8/19/23 8:24 PM,00:02:56,In Store
3401 Harrisburg Boulevard Suite A,800000004289525387,103,103,8/19/23 8:39 PM,1,,Dining Room,,Dinner,,0.00,54.00,5.34,7.00,0.00,66.34,false,8/19/23 8:58 PM,8/19/23 8:58 PM,00:19:07,In Store
3401 Harrisburg Boulevard Suite A,800000004289771399,104,104,8/19/23 8:57 PM,1,,Dining Room,,Dinner,,0.00,29.00,2.97,10.00,0.00,41.97,false,8/19/23 9:38 PM,8/19/23 9:38 PM,00:41:07,In Store
3401 Harrisburg Boulevard Suite A,800000004289777317,105,105,8/19/23 8:58 PM,1,,Dining Room,,Dinner,,0.00,2.00,0.20,0.00,0.00,2.20,false,8/19/23 9:00 PM,8/19/23 9:00 PM,00:02:16,In Store
3401 Harrisburg Boulevard Suite A,800000004289910657,107,107,8/19/23 9:01 PM,1,,Dining Room,,Dinner,,0.00,8.00,0.82,0.00,0.00,8.82,false,8/19/23 9:02 PM,8/19/23 9:02 PM,00:00:38,In Store
3401 Harrisburg Boulevard Suite A,800000004289977323,108,108,8/19/23 9:02 PM,1,,Dining Room,,Dinner,,0.00,66.00,6.77,9.90,0.00,82.67,false,8/19/23 9:04 PM,8/19/23 9:04 PM,00:01:32,In Store
3401 Harrisburg Boulevard Suite A,800000004290083857,109,109,8/19/23 9:04 PM,1,,Dining Room,,Dinner,,0.00,12.00,1.24,2.64,0.00,15.88,false,8/19/23 9:24 PM,8/19/23 9:24 PM,00:20:37,In Store
3401 Harrisburg Boulevard Suite A,800000004290111668,106,106,8/19/23 8:58 PM,1,,Dining Room,,Dinner,,0.00,13.00,1.33,2.60,0.00,16.93,false,8/19/23 9:07 PM,8/19/23 9:07 PM,00:08:46,In Store
3401 Harrisburg Boulevard Suite A,800000004290136989,110,110,8/19/23 9:06 PM,1,,Dining Room,,Dinner,,0.00,45.00,4.20,9.90,0.00,59.10,false,8/19/23 10:32 PM,8/19/23 10:32 PM,01:25:51,In Store
3401 Harrisburg Boulevard Suite A,800000004290143543,111,111,8/19/23 9:07 PM,1,,Dining Room,,Dinner,,0.00,8.00,0.82,1.00,0.00,9.82,false,8/19/23 9:08 PM,8/19/23 9:08 PM,00:01:01,In Store
3401 Harrisburg Boulevard Suite A,800000004290264187,112,112,8/19/23 9:08 PM,1,,Dining Room,,Dinner,,0.00,20.00,2.04,0.00,0.00,22.04,false,8/19/23 9:11 PM,8/19/23 9:11 PM,00:03:05,In Store
3401 Harrisburg Boulevard Suite A,800000004290299534,113,113,8/19/23 9:11 PM,1,,Dining Room,,Dinner,,0.00,16.00,1.64,3.20,0.00,20.84,false,8/19/23 9:12 PM,8/19/23 9:12 PM,00:01:05,In Store
3401 Harrisburg Boulevard Suite A,800000004290619885,114,114,8/19/23 9:13 PM,1,,Dining Room,,Dinner,,0.00,56.00,5.74,8.00,0.00,69.74,false,8/19/23 9:21 PM,8/19/23 9:21 PM,00:08:22,In Store
3401 Harrisburg Boulevard Suite A,800000004290851661,116,116,8/19/23 9:25 PM,1,,Dining Room,,Dinner,,0.00,6.00,0.62,1.00,0.00,7.62,false,8/19/23 9:28 PM,8/19/23 9:28 PM,00:03:10,In Store
3401 Harrisburg Boulevard Suite A,800000004290976774,117,117,8/19/23 9:30 PM,1,,Dining Room,,Dinner,,0.00,10.00,0.82,0.00,0.00,10.82,false,8/19/23 9:31 PM,8/19/23 9:31 PM,00:01:30,In Store
3401 Harrisburg Boulevard Suite A,800000004291124899,118,118,8/19/23 9:32 PM,1,,Dining Room,,Dinner,,0.00,22.00,2.26,4.84,0.00,29.10,false,8/19/23 9:36 PM,8/19/23 9:36 PM,00:04:20,In Store
3401 Harrisburg Boulevard Suite A,800000004291293270,119,119,8/19/23 9:36 PM,1,,Dining Room,,Dinner,,0.00,36.00,3.69,0.00,0.00,39.69,false,8/19/23 9:41 PM,8/19/23 9:41 PM,00:04:52,In Store
3401 Harrisburg Boulevard Suite A,800000004291356535,120,120,8/19/23 9:41 PM,1,,Dining Room,,Dinner,,0.00,25.00,2.56,0.00,0.00,27.56,false,8/19/23 9:43 PM,8/19/23 9:43 PM,00:01:37,In Store
3401 Harrisburg Boulevard Suite A,800000004291379928,121,121,8/19/23 9:43 PM,1,,Dining Room,,Dinner,,0.00,12.00,1.23,0.00,0.00,13.23,false,8/19/23 9:43 PM,8/19/23 9:43 PM,00:00:38,In Store
3401 Harrisburg Boulevard Suite A,800000004291403959,122,122,8/19/23 9:43 PM,1,,Dining Room,,Dinner,,0.00,12.00,1.23,0.00,0.00,13.23,false,8/19/23 9:44 PM,8/19/23 9:44 PM,00:00:48,In Store
3401 Harrisburg Boulevard Suite A,800000004291800454,123,123,8/19/23 9:49 PM,1,,Dining Room,,Dinner,,0.00,26.00,2.66,5.20,0.00,33.86,false,8/19/23 9:58 PM,8/19/23 9:58 PM,00:09:34,In Store
3401 Harrisburg Boulevard Suite A,800000004292551025,125,125,8/19/23 10:23 PM,1,,Dining Room,,Dinner,,0.00,28.00,2.88,6.16,0.00,37.04,false,8/19/23 10:26 PM,8/19/23 10:26 PM,00:03:51,In Store
3401 Harrisburg Boulevard Suite A,800000004292615988,124,124,8/19/23 10:21 PM,1,,Dining Room,,Dinner,,0.00,13.00,1.33,1.95,0.00,16.28,false,8/19/23 10:30 PM,8/19/23 10:30 PM,00:08:06,In Store
3401 Harrisburg Boulevard Suite A,800000004292739796,127,127,8/19/23 10:32 PM,1,,Dining Room,,Dinner,,0.00,5.00,0.51,0.00,0.00,5.51,false,8/19/23 10:34 PM,8/19/23 10:34 PM,00:02:17,In Store
3401 Harrisburg Boulevard Suite A,800000004292759585,128,128,8/19/23 10:33 PM,1,,Dining Room,,Dinner,,0.00,10.00,0.82,0.00,0.00,10.82,false,8/19/23 10:35 PM,8/19/23 10:35 PM,00:01:51,In Store
3401 Harrisburg Boulevard Suite A,800000004304055023,1,1,8/20/23 1:21 PM,1,,Dining Room,,,,0.00,39.00,4.00,5.85,0.00,48.85,false,8/20/23 1:42 PM,8/20/23 1:42 PM,00:20:54,In Store
3401 Harrisburg Boulevard Suite A,800000004304413538,2,2,8/20/23 1:31 PM,1,,Dining Room,,,,0.00,16.00,1.64,0.00,0.00,17.64,false,8/20/23 1:32 PM,8/20/23 1:32 PM,00:01:15,In Store
3401 Harrisburg Boulevard Suite A,800000004305001604,4,4,8/20/23 1:47 PM,1,,Dining Room,,,,0.00,6.00,0.62,0.90,0.00,7.52,false,8/20/23 1:48 PM,8/20/23 1:48 PM,00:00:40,In Store
3401 Harrisburg Boulevard Suite A,800000004305302164,5,5,8/20/23 1:55 PM,1,,Dining Room,,,,0.00,55.00,5.64,8.25,0.00,68.89,false,8/20/23 1:56 PM,8/20/23 1:56 PM,00:00:50,In Store
3401 Harrisburg Boulevard Suite A,800000004305909365,6,6,8/20/23 2:12 PM,1,,Dining Room,,,,0.00,36.00,0.00,0.00,0.00,36.00,false,8/20/23 2:13 PM,8/20/23 2:13 PM,00:01:33,In Store
3401 Harrisburg Boulevard Suite A,800000004306096764,8,8,8/20/23 2:16 PM,1,,Dining Room,,,,0.00,72.00,7.37,14.40,0.00,93.77,false,8/20/23 2:19 PM,8/20/23 2:19 PM,00:03:01,In Store
3401 Harrisburg Boulevard Suite A,800000004306132319,9,9,8/20/23 2:19 PM,1,,Dining Room,,,,0.00,14.00,1.44,2.10,0.00,17.54,false,8/20/23 2:19 PM,8/20/23 2:19 PM,00:00:44,In Store
3401 Harrisburg Boulevard Suite A,800000004306819859,10,10,8/20/23 2:21 PM,1,,Dining Room,,,,0.00,6.00,0.62,0.72,0.00,7.34,false,8/20/23 2:41 PM,8/20/23 2:41 PM,00:19:54,In Store
3401 Harrisburg Boulevard Suite A,800000004306914458,11,11,8/20/23 2:41 PM,1,,Dining Room,,,,0.00,24.00,2.46,3.60,0.00,30.06,false,8/20/23 3:08 PM,8/20/23 3:08 PM,00:27:08,In Store
3401 Harrisburg Boulevard Suite A,800000004307068431,12,12,8/20/23 2:45 PM,1,,Dining Room,,,,0.00,10.00,1.02,2.00,0.00,13.02,false,8/20/23 2:46 PM,8/20/23 2:46 PM,00:00:47,In Store
3401 Harrisburg Boulevard Suite A,800000004307100082,13,13,8/20/23 2:46 PM,1,,Dining Room,,,,0.00,5.00,0.51,0.00,0.00,5.51,false,8/20/23 2:48 PM,8/20/23 2:48 PM,00:01:41,In Store
3401 Harrisburg Boulevard Suite A,800000004307634714,15,15,8/20/23 3:03 PM,1,,Dining Room,,,,9.70,3.30,0.33,2.60,0.00,6.23,false,8/20/23 3:03 PM,8/20/23 3:03 PM,00:00:25,In Store
3401 Harrisburg Boulevard Suite A,800000004307738493,16,16,8/20/23 3:05 PM,1,,Dining Room,,,,0.00,32.00,0.00,4.80,0.00,36.80,false,8/20/23 3:07 PM,8/20/23 3:07 PM,00:01:33,In Store
3401 Harrisburg Boulevard Suite A,800000004307981375,17,17,8/20/23 3:12 PM,1,,Dining Room,,,,0.00,19.00,1.95,3.80,0.00,24.75,false,8/20/23 3:18 PM,8/20/23 3:18 PM,00:05:57,In Store
3401 Harrisburg Boulevard Suite A,800000004308162284,18,18,8/20/23 3:18 PM,1,,Dining Room,,,,0.00,5.00,0.51,1.00,0.00,6.51,false,8/20/23 3:24 PM,8/20/23 3:24 PM,00:05:33,In Store
3401 Harrisburg Boulevard Suite A,800000004308379645,19,19,8/20/23 3:24 PM,1,,Dining Room,,,,0.00,6.00,0.62,1.32,0.00,7.94,false,8/20/23 3:27 PM,8/20/23 3:27 PM,00:02:35,In Store
3401 Harrisburg Boulevard Suite A,800000004308457675,20,20,8/20/23 3:27 PM,1,,Dining Room,,,,0.00,14.00,1.44,2.10,0.00,17.54,false,8/20/23 3:27 PM,8/20/23 3:27 PM,00:00:24,In Store
3401 Harrisburg Boulevard Suite A,800000004308553679,21,21,8/20/23 3:29 PM,1,,Dining Room,,,,0.00,16.00,1.64,3.20,0.00,20.84,false,8/20/23 3:36 PM,8/20/23 3:36 PM,00:06:19,In Store
3401 Harrisburg Boulevard Suite A,800000004308850024,22,22,8/20/23 3:39 PM,1,,Dining Room,,,,0.00,2.00,0.20,0.44,0.00,2.64,false,8/20/23 3:41 PM,8/20/23 3:41 PM,00:02:46,In Store
3401 Harrisburg Boulevard Suite A,800000004308936333,23,23,8/20/23 3:41 PM,1,,Dining Room,,,,0.00,12.00,1.23,2.40,0.00,15.63,false,8/20/23 3:42 PM,8/20/23 3:42 PM,00:00:27,In Store
3401 Harrisburg Boulevard Suite A,800000004309001308,24,24,8/20/23 3:43 PM,1,,Dining Room,,,,0.00,32.00,0.00,0.00,0.00,32.00,false,8/20/23 3:49 PM,8/20/23 3:49 PM,00:05:55,In Store
3401 Harrisburg Boulevard Suite A,800000004309608573,25,25,8/20/23 4:00 PM,1,,Dining Room,,,,0.00,27.00,0.71,5.94,0.00,33.65,false,8/20/23 4:40 PM,8/20/23 4:40 PM,00:39:49,In Store
3401 Harrisburg Boulevard Suite A,800000004309930130,26,26,8/20/23 4:06 PM,1,,Dining Room,,,,0.00,22.00,2.25,4.40,0.00,28.65,false,8/20/23 4:16 PM,8/20/23 4:16 PM,00:10:14,In Store
3401 Harrisburg Boulevard Suite A,800000004310216737,27,27,8/20/23 4:18 PM,1,,Dining Room,,,,0.00,5.00,0.51,0.00,0.00,5.51,false,8/20/23 4:19 PM,8/20/23 4:19 PM,00:00:25,In Store
3401 Harrisburg Boulevard Suite A,800000004310358729,28,28,8/20/23 4:22 PM,1,,Dining Room,,,,9.00,27.00,2.47,7.20,0.00,36.67,false,8/20/23 5:30 PM,8/20/23 5:30 PM,01:08:09,In Store
3401 Harrisburg Boulevard Suite A,800000004310365453,29,29,8/20/23 4:23 PM,1,,Dining Room,,,,0.00,8.00,0.82,1.20,0.00,10.02,false,8/20/23 4:23 PM,8/20/23 4:23 PM,00:00:33,In Store
3401 Harrisburg Boulevard Suite A,800000004310690940,30,30,8/20/23 4:31 PM,1,,Dining Room,,,,0.00,27.00,2.56,1.00,0.00,30.56,false,8/20/23 4:35 PM,8/20/23 4:35 PM,00:04:13,In Store
3401 Harrisburg Boulevard Suite A,800000004310927775,31,31,8/20/23 4:38 PM,1,,Dining Room,,,,0.00,0.00,0.00,0.00,0.00,0.00,true,8/20/23 4:38 PM,8/20/23 4:38 PM,00:00:23,In Store
3401 Harrisburg Boulevard Suite A,800000004311000940,33,33,8/20/23 4:40 PM,1,,Dining Room,,,,10.25,30.75,3.15,8.20,0.00,42.10,false,8/20/23 5:16 PM,8/20/23 5:16 PM,00:35:54,In Store
